PMID,search_term,search_type
30567595,"((""Adempas""or""Riociguat""or""riociguat"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29282032,"((""Adempas""or""Riociguat""or""riociguat"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28190787,"((""Adempas""or""Riociguat""or""riociguat"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27887774,"((""Adempas""or""Riociguat""or""riociguat"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27457511,"((""Adempas""or""Riociguat""or""riociguat"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
26135803,"((""Adempas""or""Riociguat""or""riociguat"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25813765,"((""Adempas""or""Riociguat""or""riociguat"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25703961,"((""Adempas""or""Riociguat""or""riociguat"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
23883378,"((""Adempas""or""Riociguat""or""riociguat"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
23883377,"((""Adempas""or""Riociguat""or""riociguat"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27614923,"((""Northera""or""Droxidopa""or""droxidopa"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27332626,"((""Northera""or""Droxidopa""or""droxidopa"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
26710315,"((""Northera""or""Droxidopa""or""droxidopa"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25487613,"((""Northera""or""Droxidopa""or""droxidopa"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25350981,"((""Northera""or""Droxidopa""or""droxidopa"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
24944260,"((""Northera""or""Droxidopa""or""droxidopa"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
24326693,"((""Northera""or""Droxidopa""or""droxidopa"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
33106286,"((""Siliq""or""Brodalumab ""or""brodalumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
32662540,"((""Siliq""or""Brodalumab ""or""brodalumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
32286683,"((""Siliq""or""Brodalumab ""or""brodalumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
32275086,"((""Siliq""or""Brodalumab ""or""brodalumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31883845,"((""Siliq""or""Brodalumab ""or""brodalumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31419355,"((""Siliq""or""Brodalumab ""or""brodalumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31175909,"((""Siliq""or""Brodalumab ""or""brodalumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29512200,"((""Siliq""or""Brodalumab ""or""brodalumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29488226,"((""Siliq""or""Brodalumab ""or""brodalumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28585707,"((""Siliq""or""Brodalumab ""or""brodalumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27106510,"((""Siliq""or""Brodalumab ""or""brodalumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
26914406,"((""Siliq""or""Brodalumab ""or""brodalumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
26422722,"((""Siliq""or""Brodalumab ""or""brodalumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25869393,"((""Motegrity""or""Prucalopride ""or""prucalopride succinate"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25581251,"((""Motegrity""or""Prucalopride ""or""prucalopride succinate"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25239590,"((""Motegrity""or""Prucalopride ""or""prucalopride succinate"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
24106924,"((""Motegrity""or""Prucalopride ""or""prucalopride succinate"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
22882724,"((""Motegrity""or""Prucalopride ""or""prucalopride succinate"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
19761492,"((""Motegrity""or""Prucalopride ""or""prucalopride succinate"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
19035970,"((""Motegrity""or""Prucalopride ""or""prucalopride succinate"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
18987031,"((""Motegrity""or""Prucalopride ""or""prucalopride succinate"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
18509121,"((""Motegrity""or""Prucalopride ""or""prucalopride succinate"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27376872,"((""Potiga""or""Ezogabine""or""ezogabine"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
26216692,"((""Potiga""or""Ezogabine""or""ezogabine"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
24755135,"((""Potiga""or""Ezogabine""or""ezogabine"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
23916044,"((""Potiga""or""Ezogabine""or""ezogabine"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30801481,"((""Firdapse""or""Amifampridine ""or""amifampridine phosphate"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
26852139,"((""Firdapse""or""Amifampridine ""or""amifampridine phosphate"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30686767,"((""Orkambi""or""Ivacaftor and lumacaftor""or""lumacaftor and ivacaftor"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30146268,"((""Orkambi""or""Ivacaftor and lumacaftor""or""lumacaftor and ivacaftor"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29126871,"((""Orkambi""or""Ivacaftor and lumacaftor""or""lumacaftor and ivacaftor"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28606620,"((""Orkambi""or""Ivacaftor and lumacaftor""or""lumacaftor and ivacaftor"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28011037,"((""Orkambi""or""Ivacaftor and lumacaftor""or""lumacaftor and ivacaftor"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27805836,"((""Orkambi""or""Ivacaftor and lumacaftor""or""lumacaftor and ivacaftor"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25981758,"((""Orkambi""or""Ivacaftor and lumacaftor""or""lumacaftor and ivacaftor"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30988146,"((""Sivextro""or""Tedizolid""or""tedizolid"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29530544,"((""Sivextro""or""Tedizolid""or""tedizolid"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29384903,"((""Sivextro""or""Tedizolid""or""tedizolid"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28264845,"((""Sivextro""or""Tedizolid""or""tedizolid"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27530088,"((""Sivextro""or""Tedizolid""or""tedizolid"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
26859064,"((""Sivextro""or""Tedizolid""or""tedizolid"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25421472,"((""Sivextro""or""Tedizolid""or""tedizolid"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25246392,"((""Sivextro""or""Tedizolid""or""tedizolid"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
24909499,"((""Sivextro""or""Tedizolid""or""tedizolid"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
24450727,"((""Sivextro""or""Tedizolid""or""tedizolid"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
23403680,"((""Sivextro""or""Tedizolid""or""tedizolid"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28916367,"((""Rubraca""or""Rucaparib""or""rucaparib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31374304,"((""Picato""or""Ingenol mebutate""or""ingenol mebutate"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
26471889,"((""Picato""or""Ingenol mebutate""or""ingenol mebutate"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
26300464,"((""Picato""or""Ingenol mebutate""or""ingenol mebutate"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25770879,"((""Picato""or""Ingenol mebutate""or""ingenol mebutate"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
24918567,"((""Picato""or""Ingenol mebutate""or""ingenol mebutate"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
24509965,"((""Picato""or""Ingenol mebutate""or""ingenol mebutate"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
33309774,"((""Cotellic""or""Cobimetinib""or""cobimetinib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
32534646,"((""Cotellic""or""Cobimetinib""or""cobimetinib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31425480,"((""Cotellic""or""Cobimetinib""or""cobimetinib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31003911,"((""Cotellic""or""Cobimetinib""or""cobimetinib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30852924,"((""Cotellic""or""Cobimetinib""or""cobimetinib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29438370,"((""Cotellic""or""Cobimetinib""or""cobimetinib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29156488,"((""Cotellic""or""Cobimetinib""or""cobimetinib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28444112,"((""Cotellic""or""Cobimetinib""or""cobimetinib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27480103,"((""Cotellic""or""Cobimetinib""or""cobimetinib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25265494,"((""Cotellic""or""Cobimetinib""or""cobimetinib"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25129064,"((""Zontivity""or""Vorapaxar""or""vorapaxar"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
19699854,"((""Zontivity""or""Vorapaxar""or""vorapaxar"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
19699853,"((""Zontivity""or""Vorapaxar""or""vorapaxar"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
32653227,"((""Lonsurf""or""Tipiracil and trifluridine""or""trifluridine and tipiracil hydrochloride and  Servier"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
32128634,"((""Lonsurf""or""Tipiracil and trifluridine""or""trifluridine and tipiracil hydrochloride and  Servier"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31914811,"((""Lonsurf""or""Tipiracil and trifluridine""or""trifluridine and tipiracil hydrochloride and  Servier"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31912801,"((""Lonsurf""or""Tipiracil and trifluridine""or""trifluridine and tipiracil hydrochloride and  Servier"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30355453,"((""Lonsurf""or""Tipiracil and trifluridine""or""trifluridine and tipiracil hydrochloride and  Servier"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30228027,"((""Lonsurf""or""Tipiracil and trifluridine""or""trifluridine and tipiracil hydrochloride and  Servier"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29274618,"((""Lonsurf""or""Tipiracil and trifluridine""or""trifluridine and tipiracil hydrochloride and  Servier"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29215955,"((""Lonsurf""or""Tipiracil and trifluridine""or""trifluridine and tipiracil hydrochloride and  Servier"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27443414,"((""Lonsurf""or""Tipiracil and trifluridine""or""trifluridine and tipiracil hydrochloride and  Servier"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25970050,"((""Lonsurf""or""Tipiracil and trifluridine""or""trifluridine and tipiracil hydrochloride and  Servier"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30586694,"((""Opsumit""or""Macitentan""or""macitentan"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29501590,"((""Opsumit""or""Macitentan""or""macitentan"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29447737,"((""Opsumit""or""Macitentan""or""macitentan"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28378883,"((""Opsumit""or""Macitentan""or""macitentan"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27163986,"((""Opsumit""or""Macitentan""or""macitentan"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
26493786,"((""Opsumit""or""Macitentan""or""macitentan"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25457902,"((""Opsumit""or""Macitentan""or""macitentan"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
23984728,"((""Opsumit""or""Macitentan""or""macitentan"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
32221332,"((""Prepopik""or""Picosulfate""or""Picoprep"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30025415,"((""Prepopik""or""Picosulfate""or""Picoprep"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
27689192,"((""Prepopik""or""Picosulfate""or""Picoprep"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
25837751,"((""Prepopik""or""Picosulfate""or""Picoprep"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
23566639,"((""Prepopik""or""Picosulfate""or""Picoprep"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
23318484,"((""Prepopik""or""Picosulfate""or""Picoprep"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
32910434,"((""Tremfya""or""Guselkumab ""or""guselkumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
32178766,"((""Tremfya""or""Guselkumab ""or""guselkumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
32178765,"((""Tremfya""or""Guselkumab ""or""guselkumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
32173916,"((""Tremfya""or""Guselkumab ""or""guselkumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31809827,"((""Tremfya""or""Guselkumab ""or""guselkumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31705526,"((""Tremfya""or""Guselkumab ""or""guselkumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31631377,"((""Tremfya""or""Guselkumab ""or""guselkumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31613178,"((""Tremfya""or""Guselkumab ""or""guselkumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31402114,"((""Tremfya""or""Guselkumab ""or""guselkumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31305186,"((""Tremfya""or""Guselkumab ""or""guselkumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30887876,"((""Tremfya""or""Guselkumab ""or""guselkumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30851300,"((""Tremfya""or""Guselkumab ""or""guselkumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30485400,"((""Tremfya""or""Guselkumab ""or""guselkumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30417277,"((""Tremfya""or""Guselkumab ""or""guselkumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
30124721,"((""Tremfya""or""Guselkumab ""or""guselkumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29905383,"((""Tremfya""or""Guselkumab ""or""guselkumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29706008,"((""Tremfya""or""Guselkumab ""or""guselkumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29569397,"((""Tremfya""or""Guselkumab ""or""guselkumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29512196,"((""Tremfya""or""Guselkumab ""or""guselkumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28940259,"((""Tremfya""or""Guselkumab ""or""guselkumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28797188,"((""Tremfya""or""Guselkumab ""or""guselkumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28635018,"((""Tremfya""or""Guselkumab ""or""guselkumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28057361,"((""Tremfya""or""Guselkumab ""or""guselkumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28057360,"((""Tremfya""or""Guselkumab ""or""guselkumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
32887873,"((""Empliciti""or""Elotuzumab""or""elotuzumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
31138244,"((""Empliciti""or""Elotuzumab""or""elotuzumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28677826,"((""Empliciti""or""Elotuzumab""or""elotuzumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28282035,"((""Empliciti""or""Elotuzumab""or""elotuzumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
26035255,"((""Empliciti""or""Elotuzumab""or""elotuzumab"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
32731118,"((""Briviact""or""Brivaracetam""or""brivaracetam"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
32221987,"((""Briviact""or""Brivaracetam""or""brivaracetam"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29908435,"((""Briviact""or""Brivaracetam""or""brivaracetam"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29486396,"((""Briviact""or""Brivaracetam""or""brivaracetam"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
29414542,"((""Briviact""or""Brivaracetam""or""brivaracetam"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28982069,"((""Briviact""or""Brivaracetam""or""brivaracetam"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28884437,"((""Briviact""or""Brivaracetam""or""brivaracetam"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
28856580,"((""Briviact""or""Brivaracetam""or""brivaracetam"") AND (Clinical Trial, Phase III [pt]) AND (human [MeSH Terms])) NOT (Review [pt]) AND (1980:2020 [pdat])",drug
